Date,JNJ,PFE,MRK,ABBV,LLY,BMY,GILD,AMGN,MDT,SYK,ISRG,DHR,TMO,UNH,HUM,CI,HCA,CVS,ZBH,REGN
2018-03-07,103.86415100097656,24.111818313598633,40.944244384765625,82.07130432128906,69.23805236816406,50.01631164550781,59.605072021484375,148.0941925048828,66.1812973022461,149.91879272460938,143.48666381835938,86.23018646240234,207.87680053710938,199.96759033203125,256.3882141113281,177.5880126953125,94.63948822021484,52.63162612915039,110.4000244140625,332.5655822753906
2018-03-08,106.29490661621094,24.49433708190918,41.1622428894043,83.70958709716797,70.53447723388672,50.50815200805664,59.66465759277344,147.80197143554688,67.06232452392578,150.24996948242188,144.1199951171875,86.90584564208984,207.42611694335938,198.38739013671875,252.85134887695312,157.24655151367188,95.61101531982422,53.29429626464844,109.67924499511719,338.9003601074219
2018-03-09,107.6954574584961,24.675527572631836,41.447879791259766,85.34071350097656,71.17822265625,51.393463134765625,60.14903259277344,150.9134521484375,67.82910919189453,153.0645294189453,146.82000732421875,88.72761535644531,213.49114990234375,199.00534057617188,255.64707946777344,158.52670288085938,97.0589599609375,54.00373458862305,110.27229309082031,339.81536865234375
2018-03-12,106.75373840332031,24.568151473999023,41.61326217651367,84.6324691772461,70.66858673095703,51.037818908691406,60.402366638183594,149.49197387695312,67.95148468017578,154.4258575439453,146.31666564941406,88.43683624267578,213.0992431640625,196.6571807861328,251.6223907470703,152.99440002441406,96.74134063720703,53.80104446411133,107.90005493164062,342.64959716796875
2018-03-13,108.13814544677734,24.662113189697266,41.620765686035156,85.66980743408203,70.76695251464844,50.4551887512207,60.894168853759766,149.8473663330078,68.09016418457031,153.7083740234375,146.74000549316406,87.92366790771484,210.7770538330078,200.3383331298828,253.28285217285156,150.32424926757812,95.82587432861328,53.20853805541992,107.58984375,335.88714599609375
2018-03-14,106.50421142578125,24.393674850463867,41.552528381347656,85.09029388427734,70.17681884765625,50.41735076904297,60.43216323852539,150.49490356445312,67.1357421875,153.03695678710938,146.92333984375,87.39337158203125,209.31605529785156,198.96121215820312,253.7706298828125,152.6011962890625,95.21866607666016,52.27300262451172,106.0570297241211,339.5368957519531
2018-03-15,107.09983825683594,24.548017501831055,41.893741607666016,82.2215347290039,70.4093017578125,50.12980651855469,59.666751861572266,149.8473663330078,66.91548156738281,153.10134887695312,147.31666564941406,87.42757415771484,208.32562255859375,202.5806427001953,254.3241729736328,152.61949157714844,96.35833740234375,51.34526824951172,105.76505279541016,333.0826416015625
2018-03-16,107.59886169433594,24.68223762512207,42.212215423583984,81.3487319946289,71.96503448486328,50.39464569091797,59.8393440246582,148.65481567382812,66.31183624267578,154.07630920410156,145.2866668701172,87.17955017089844,206.3546142578125,201.15052795410156,255.8627471923828,154.23806762695312,96.00336456298828,51.18155288696289,106.59535217285156,341.406494140625
2018-03-19,104.83000183105469,24.380258560180664,41.42362976074219,80.14688110351562,70.39144134521484,49.99360275268555,57.91824722290039,144.16140747070312,65.36558532714844,152.7150115966797,142.2866668701172,85.79400634765625,207.60977172851562,198.66990661621094,253.28285217285156,152.19883728027344,95.90058898925781,49.606727600097656,104.6975326538086,337.20977783203125
2018-03-20,105.61077117919922,24.380258560180664,41.43120574951172,80.59040069580078,70.06957244873047,50.266014099121094,57.72314453125,143.75076293945312,65.17797088623047,153.15650939941406,143.39666748046875,86.0078125,210.55154418945312,200.19712829589844,256.6789855957031,150.88206481933594,93.97622680664062,49.06880187988281,104.37821960449219,332.0185546875
2018-03-21,105.59467315673828,24.339988708496094,41.469120025634766,80.44731903076172,69.95331573486328,50.01631164550781,57.400447845458984,143.40328979492188,65.29215240478516,151.5192413330078,141.663330078125,85.36634063720703,208.82574462890625,196.70126342773438,254.06146240234375,152.7566680908203,94.2564926147461,48.66339874267578,104.35997009277344,333.0229797363281
2018-03-22,102.52800750732422,23.890365600585938,41.03690719604492,70.1812515258789,68.4244384765625,48.38945770263672,56.71003723144531,139.05201721191406,64.1106948852539,147.91360473632812,137.96665954589844,83.38208770751953,203.3050079345703,189.98338317871094,249.2863311767578,151.19293212890625,93.21957397460938,48.172237396240234,101.62278747558594,325.8825988769531
2018-03-23,100.69282531738281,23.145471572875977,40.4985466003418,69.72338104248047,66.8419189453125,46.9593391418457,54.66136932373047,133.80038452148438,62.80617141723633,144.9334716796875,133.0500030517578,82.05638885498047,200.67698669433594,187.63511657714844,245.42112731933594,149.96762084960938,92.27607727050781,47.44720458984375,98.02794647216797,319.5179443359375
2018-03-26,102.53605651855469,23.51456642150879,40.97624588012695,68.163818359375,68.11151123046875,47.97329330444336,56.68754577636719,138.34913635253906,64.37322235107422,147.53656005859375,138.3733367919922,83.95513153076172,205.60940551757812,193.390869140625,251.51905822753906,154.24716186523438,91.52875518798828,48.024105072021484,100.14469909667969,328.8859558105469
2018-03-27,102.39117431640625,23.494426727294922,40.75635528564453,65.8244400024414,67.64659881591797,47.224178314208984,55.61442565917969,135.1587371826172,64.12711334228516,145.82569885253906,135.07333374023438,83.17681121826172,202.60879516601562,192.41099548339844,251.09698486328125,151.37586975097656,91.01494598388672,47.2444953918457,98.97683715820312,327.424072265625
2018-03-28,102.58436584472656,23.68904685974121,41.772430419921875,67.4412612915039,68.85359954833984,47.345237731933594,56.11720657348633,134.61383056640625,64.37322235107422,145.7334442138672,134.1300048828125,82.68849182128906,201.92234802246094,192.8876953125,251.47288513183594,153.91798400878906,90.75341033935547,48.88947677612305,98.9036865234375,336.61309814453125
2018-03-29,103.14777374267578,23.81654930114746,41.30229949951172,67.71311950683594,69.17549133300781,47.85978698730469,56.5749626159668,134.629638671875,65.81725311279297,148.45492553710938,137.61000061035156,83.87930297851562,202.45188903808594,188.91517639160156,252.67596435546875,153.38758850097656,90.61326599121094,48.49967575073242,99.70836639404297,342.4606628417969
2018-03-30,,,,,,,,,,,,,,,,,,,,
2018-04-02,100.2582015991211,23.52128028869629,40.392391204833984,65.43097686767578,67.6823501586914,46.9139404296875,54.88650131225586,131.1311798095703,63.56916427612305,144.14666748046875,133.6300048828125,82.32868194580078,199.1963653564453,191.74009704589844,263.83270263671875,150.56198120117188,89.04388427734375,47.587528228759766,97.29429626464844,328.73675537109375
2018-04-03,103.30876922607422,23.944055557250977,41.01416015625,64.8085708618164,69.32746887207031,47.49657440185547,55.34425354003906,132.8448944091797,64.28302001953125,146.76666259765625,134.49000549316406,84.15345764160156,202.6676483154297,198.2549591064453,265.49639892578125,153.4882049560547,90.67868041992188,48.78813552856445,97.97095489501953,330.3677673339844
