Date,XOM,CVX,COP,EOG,SLB,HAL,DVN,OXY,MPC,VLO,PSX,KMI,WMB,EQT
2016-07-05,61.08015441894531,69.09898376464844,31.097620010375977,61.29900360107422,59.21702194213867,36.22026062011719,25.61077308654785,57.51295471191406,28.85167121887207,34.097679138183594,54.327816009521484,11.222245216369629,12.35843563079834,38.71671676635742
2016-07-06,61.78274917602539,69.7728271484375,31.24676513671875,61.29900360107422,59.545047760009766,36.32011795043945,26.198793411254883,57.68881607055664,27.1553897857666,33.29039001464844,53.24027633666992,11.222245216369629,12.57373332977295,38.7718391418457
2016-07-07,61.0407600402832,68.75204467773438,30.955934524536133,60.44718933105469,59.27043151855469,36.23690414428711,26.078369140625,57.68881607055664,26.396533966064453,32.31891632080078,51.77629089355469,11.289742469787598,12.5183744430542,38.49625015258789
2016-07-08,61.42158889770508,69.89959716796875,31.545061111450195,61.136043548583984,60.06373977661133,37.46837615966797,26.623876571655273,58.208736419677734,27.08100128173828,32.654136657714844,52.180633544921875,11.375638008117676,12.912073135375977,38.922149658203125
2016-07-11,61.65143966674805,70.31324005126953,31.65693473815918,61.402671813964844,59.5145149230957,37.01072692871094,26.687641143798828,58.26226043701172,27.110754013061523,33.174095153808594,52.43159866333008,11.792867660522461,12.752135276794434,38.55637741088867
2016-07-12,62.34747314453125,71.24059295654297,32.663692474365234,63.061805725097656,60.757904052734375,38.30044937133789,28.34542465209961,59.156837463378906,27.929128646850586,33.69402313232422,53.261192321777344,12.154875755310059,13.465709686279297,39.287925720214844
2016-07-13,62.301490783691406,71.15387725830078,31.970136642456055,62.221710205078125,60.1705207824707,37.61814880371094,27.629892349243164,58.74396514892578,27.512496948242188,33.89244079589844,53.156612396240234,12.400304794311523,13.674863815307617,38.145503997802734
2016-07-14,62.34747314453125,71.18722534179688,32.082000732421875,62.8079948425293,60.338356018066406,38.11740493774414,27.197721481323242,59.034488677978516,27.817529678344727,34.48078918457031,53.407596588134766,12.823673248291016,14.51762580871582,37.935054779052734
2016-07-15,62.45909881591797,71.40740203857422,32.0223388671875,62.414669036865234,60.52907180786133,37.826175689697266,27.126882553100586,59.118614196777344,27.19259262084961,34.166099548339844,52.745323181152344,12.903437614440918,14.419198036193848,37.85988998413086
2016-07-18,62.262088775634766,70.7802505493164,31.850831985473633,61.783836364746094,60.79603958129883,37.95097351074219,26.99936294555664,58.69807434082031,27.557144165039062,34.50132369995117,52.738346099853516,13.351344108581543,15.114325523376465,37.814815521240234
2016-07-19,62.03227615356445,70.74691009521484,31.254230499267578,60.885841369628906,60.879974365234375,37.43509292602539,26.744321823120117,58.39224624633789,27.92169189453125,34.78866195678711,52.80107498168945,13.461785316467285,15.372689247131348,37.69456100463867
2016-07-20,61.67768096923828,70.44667053222656,31.343730926513672,60.93779754638672,61.482566833496094,36.84431457519531,26.893091201782227,58.3769416809082,28.12256622314453,34.74076843261719,52.52222442626953,13.553823471069336,15.458810806274414,37.619407653808594
2016-07-21,61.625160217285156,70.31324005126953,30.788562774658203,60.47764587402344,61.0401611328125,36.22859191894531,26.446758270263672,57.90289306640625,27.62410545349121,34.255035400390625,52.36886215209961,12.854351043701172,15.175836563110352,37.48912048339844
2016-07-22,61.73020935058594,70.49337768554688,30.5784969329834,60.09917449951172,62.25299835205078,36.46989440917969,26.744321823120117,57.63529586791992,28.1374568939209,34.125057220458984,52.55706787109375,13.020014762878418,15.083565711975098,37.609371185302734
2016-07-25,60.541717529296875,68.76539611816406,30.188396453857422,58.44417953491211,61.566505432128906,35.39651107788086,25.56119155883789,56.970088958740234,27.45298957824707,34.40553665161133,51.91572952270508,12.7991304397583,14.536080360412598,37.01311492919922
2016-07-26,60.101768493652344,68.50523376464844,30.600997924804688,59.70584487915039,61.482566833496094,35.978965759277344,26.538862228393555,57.107730865478516,28.72520637512207,36.0338134765625,53.14268112182617,12.719364166259766,14.493021011352539,37.0632209777832
