Date,LIN,APD,ECL,SHW,PPG,MLM,VMC,NUE,STLD,FCX,ALB,DD
2015-01-29,99.37017059326172,104.73912811279297,92.76133728027344,82.66504669189453,92.83525848388672,100.89684295654297,65.18267059326172,33.75536346435547,13.436219215393066,15.019495964050293,40.81357192993164,20.70062828063965
2015-01-30,98.6665267944336,103.75578308105469,92.21925354003906,81.58232879638672,91.67127990722656,98.805908203125,64.42435455322266,33.69361114501953,13.523518562316895,15.001651763916016,41.23221969604492,20.769620895385742
2015-02-02,100.00019073486328,105.23075866699219,91.970458984375,82.06053924560547,92.0208969116211,103.9415512084961,65.27404022216797,34.12588882446289,13.602879524230957,15.572802543640137,40.94172286987305,20.797210693359375
2015-02-03,101.03112030029297,105.75093078613281,94.27214813232422,82.27409362792969,93.32469940185547,105.64730072021484,65.62125396728516,35.29917907714844,14.356842041015625,16.93820571899414,42.18913269042969,21.565271377563477
2015-02-04,100.4011001586914,105.75807189941406,92.8146743774414,82.4334716796875,93.55093383789062,105.44554901123047,65.30148315429688,35.121639251708984,14.293344497680664,16.32244300842285,41.73629379272461,21.257129669189453
2015-02-05,101.9556655883789,107.96699523925781,94.53874969482422,83.57630157470703,94.75192260742188,107.84829711914062,67.62223815917969,36.76580047607422,15.1107816696167,17.482587814331055,42.50524139404297,21.983789443969727
2015-02-06,102.47930908203125,107.11190795898438,94.80533599853516,84.30105590820312,94.95345306396484,108.18759155273438,68.73694610595703,37.25981140136719,15.086977005004883,16.822200775146484,43.64156723022461,22.259737014770508
2015-02-09,102.3075180053711,106.72000885009766,95.30301666259766,82.52066802978516,93.29180908203125,109.27893829345703,69.59583282470703,37.089996337890625,15.213961601257324,17.41119384765625,44.547203063964844,22.195348739624023
2015-02-10,102.20114135742188,107.09054565429688,96.2717056274414,84.22586059570312,93.87586975097656,125.85971069335938,71.04859161376953,36.90473175048828,15.166339874267578,16.69725227355957,44.57284164428711,22.305727005004883
2015-02-11,101.7429428100586,106.89102935791016,97.14261627197266,83.59130859375,93.86764526367188,128.47337341308594,71.26787567138672,36.82755661010742,15.206024169921875,16.59909439086914,45.435760498046875,22.112564086914062
2015-02-12,102.5693130493164,108.46580505371094,98.44007873535156,85.1161117553711,95.84599304199219,130.29830932617188,72.55616760253906,37.32156753540039,15.729819297790527,17.375497817993164,46.102176666259766,22.604671478271484
2015-02-13,103.8211898803711,108.88618469238281,99.19548797607422,85.71154022216797,97.38426971435547,133.18716430664062,72.97647857666016,37.746116638183594,15.880605697631836,18.10728645324707,46.64043426513672,22.738039016723633
2015-02-16,,,,,,,,,,,,
2015-02-17,104.27935791015625,109.3493881225586,99.23992156982422,86.0423812866211,97.0058822631836,131.75657653808594,73.78970336914062,37.57630157470703,15.6504545211792,18.6962890625,46.811309814453125,22.79783821105957
2015-02-18,104.42664337158203,109.64147186279297,99.14217376708984,86.62882232666016,97.44310760498047,132.9303436279297,74.07292938232422,37.24437713623047,15.31712532043457,18.99970817565918,46.87110900878906,22.724252700805664
2015-02-19,105.43302917480469,111.21626281738281,99.32878875732422,86.24089050292969,97.13785552978516,132.97618103027344,74.24651336669922,37.15946960449219,15.269508361816406,18.839078903198242,46.50373077392578,22.848421096801758
2015-02-20,105.80123138427734,112.3420639038086,100.00418853759766,87.14007568359375,97.60810089111328,131.36215209960938,73.99067687988281,37.421913146972656,15.452046394348145,18.990787506103516,47.39228057861328,22.77943992614746
2015-02-23,105.04847717285156,111.23055267333984,99.00888061523438,87.08293914794922,97.54623413085938,131.536376953125,73.29627227783203,37.051395416259766,15.45998764038086,18.375015258789062,47.46916961669922,22.76103401184082
2015-02-24,105.04029846191406,111.85757446289062,100.421875,87.40171813964844,97.66172790527344,131.40802001953125,73.76225280761719,37.55313491821289,15.626644134521484,18.937236785888672,47.9134407043457,22.908218383789062
2015-02-25,105.21211242675781,111.90748596191406,102.77688598632812,86.53858947753906,97.20800018310547,130.67433166503906,75.36319732666016,36.82755661010742,14.999673843383789,19.18712043762207,48.127044677734375,22.92660903930664
2015-02-26,104.64755249023438,111.60816192626953,103.22124481201172,86.72550964355469,97.2780990600586,130.2513427734375,75.37232971191406,36.48018264770508,14.76158332824707,18.839078903198242,48.10139846801758,22.65066146850586
2015-02-27,104.64755249023438,111.25904083251953,102.67914581298828,85.97188568115234,97.08837890625,130.89505004882812,75.93038177490234,36.30265808105469,14.460000991821289,19.303131103515625,48.33208465576172,22.64605712890625
2015-03-02,106.5948486328125,112.6769790649414,103.0523910522461,87.68710327148438,98.04530334472656,131.83311462402344,77.30262756347656,36.379852294921875,14.333024978637695,18.85692024230957,48.42608642578125,22.6966609954834
2015-03-03,105.58849334716797,111.20201110839844,103.25679016113281,86.19192504882812,96.74188232421875,131.51126098632812,77.54962921142578,36.3952751159668,14.37270450592041,18.731983184814453,48.477333068847656,22.65066146850586
2015-03-04,105.0824966430664,110.26141357421875,103.24791717529297,86.1859130859375,97.07188415527344,131.35488891601562,77.39411926269531,36.59597396850586,14.642536163330078,18.624895095825195,47.33247375488281,22.79783821105957
2015-03-05,105.09892272949219,110.34698486328125,103.77224731445312,87.16860961914062,97.11724853515625,131.0146484375,77.73261260986328,36.773521423339844,14.888566017150879,18.01804542541504,47.22993850708008,22.48509407043457
2015-03-06,103.90596008300781,108.74365234375,102.21260833740234,86.34567260742188,95.6818618774414,129.38681030273438,77.53131866455078,36.30265808105469,14.467941284179688,17.348722457885742,46.84546661376953,22.048179626464844
2015-03-09,103.87300872802734,109.6557388305664,103.27314758300781,86.1346664428711,95.8138198852539,128.63272094726562,77.16539001464844,36.426151275634766,14.190166473388672,17.50936508178711,46.90528869628906,22.043581008911133
2015-03-10,102.31803894042969,108.38027954101562,102.39085388183594,84.844482421875,93.9081802368164,126.56346893310547,75.40892028808594,35.63881301879883,13.579068183898926,16.813270568847656,46.42682647705078,21.66645050048828
2015-03-11,102.20282745361328,107.81024932861328,102.04326629638672,84.69072723388672,92.8811264038086,127.73143005371094,76.1499252319336,35.878108978271484,13.975892066955566,16.786497116088867,45.74332046508789,21.514677047729492
2015-03-12,103.36290740966797,109.22820281982422,103.21080780029297,85.98095703125,94.74552154541016,131.9618682861328,77.85151672363281,36.41843795776367,14.539366722106934,16.857892990112305,46.08694076538086,21.82741928100586
2015-03-13,101.8572769165039,108.30903625488281,102.01655578613281,85.98394775390625,94.00718688964844,130.4168701171875,77.40325927734375,36.11740493774414,14.507624626159668,16.188573837280273,45.47703170776367,21.638858795166016
2015-03-16,102.21930694580078,108.75796508789062,102.64038848876953,86.85813903808594,94.90225219726562,130.931884765625,77.86067199707031,36.51106262207031,14.523496627807617,16.036855697631836,45.348175048828125,21.629653930664062
2015-03-17,101.05099487304688,108.76505279541016,101.87397003173828,86.22811889648438,93.73907470703125,130.9134979248047,77.85151672363281,36.59597396850586,14.785390853881836,15.546027183532715,45.090476989746094,21.445690155029297
2015-03-18,102.6882553100586,110.21868896484375,103.11272430419922,85.2484130859375,94.72076416015625,131.0421905517578,78.46443176269531,38.03171920776367,16.086952209472656,16.268896102905273,45.31381607055664,21.864208221435547
2015-03-19,100.38455200195312,108.48003387451172,102.497802734375,85.75785827636719,93.28948974609375,127.53834533691406,77.02816772460938,35.584781646728516,15.690133094787598,15.403244018554688,44.38605880737305,21.49168586730957
2015-03-20,100.31048583984375,108.81495666503906,102.72953033447266,87.41883850097656,94.48152923583984,127.37281036376953,76.89095306396484,36.38755798339844,16.031400680541992,16.429529190063477,44.88429641723633,21.749237060546875
2015-03-23,100.35987091064453,108.23062133789062,101.84721374511719,86.77375030517578,93.39672088623047,128.40284729003906,77.1288070678711,36.773521423339844,16.190122604370117,17.250558853149414,44.592227935791016,21.721635818481445
2015-03-24,100.006103515625,108.4372787475586,101.22338104248047,86.17083740234375,93.00899505615234,129.38681030273438,77.88813018798828,36.29493713378906,16.063138961791992,17.116697311401367,44.66953659057617,21.712440490722656
2015-03-25,98.97762298583984,107.3542251586914,101.43727111816406,84.81130981445312,91.75918579101562,128.7154541015625,76.79032897949219,36.094234466552734,16.142505645751953,17.036375045776367,43.96513366699219,21.537677764892578
2015-03-26,99.15042877197266,107.7104721069336,101.82939910888672,84.19939422607422,91.28072357177734,130.70191955566406,76.85437774658203,36.36441421508789,15.880605697631836,17.402273178100586,43.81050491333008,21.55147361755371
2015-03-27,98.8624267578125,108.84345245361328,101.81160736083984,84.91080474853516,91.96541595458984,130.34323120117188,77.00072479248047,36.179229736328125,15.583330154418945,16.777570724487305,44.282981872558594,22.16404914855957
2015-03-30,99.98138427734375,110.17582702636719,102.3017578125,85.68251037597656,92.59652709960938,131.3640899658203,78.11680603027344,36.82500076293945,16.158714294433594,17.29517936706543,45.03890609741211,22.590993881225586
2015-03-31,99.33965301513672,108.37065887451172,101.93634796142578,85.76087951660156,93.02960968017578,128.56834411621094,77.11964416503906,36.980613708496094,16.062808990478516,16.911436080932617,45.39113235473633,22.26614761352539
2015-04-01,99.5617904663086,107.51818084716797,101.18770599365234,86.1587905883789,92.58415222167969,127.0049057006836,77.0464859008789,36.03139877319336,15.807088851928711,16.92928695678711,45.15919876098633,22.229013442993164
2015-04-02,100.59844970703125,108.19867706298828,101.03624725341797,85.71566772460938,92.22116088867188,126.32431030273438,77.1288070678711,36.770545959472656,16.326534271240234,16.956058502197266,45.43408203125,22.386802673339844
2015-04-03,,,,,,,,,,,,
2015-04-06,100.59025573730469,108.95088958740234,102.16804504394531,86.47830963134766,92.48515319824219,128.14527893066406,77.27519989013672,36.3659553527832,15.998882293701172,17.089923858642578,47.24662399291992,22.590993881225586
2015-04-07,101.00982666015625,108.29899597167969,102.10569763183594,86.69535827636719,92.76564025878906,124.89889526367188,76.14080047607422,36.57603073120117,16.23862075805664,16.93820571899414,47.46139144897461,22.516738891601562
2015-04-08,100.6725082397461,108.14859008789062,102.79190063476562,87.61474609375,93.27300262451172,125.24834442138672,76.11332702636719,37.02730178833008,16.318544387817383,16.795421600341797,48.0025749206543,22.447124481201172
2015-04-09,100.84529113769531,108.9222640991211,103.25534057617188,87.73535919189453,94.1845474243164,126.00249481201172,75.73825073242188,37.18290710449219,16.542299270629883,16.759735107421875,50.691341400146484,22.61884117126465
2015-04-10,100.6725082397461,108.82913208007812,103.700927734375,87.61474609375,94.66300964355469,127.40955352783203,76.24141693115234,37.517486572265625,16.470375061035156,16.331363677978516,50.46799087524414,22.45640754699707
2015-04-13,99.73453521728516,107.86921691894531,102.87211608886719,87.35850524902344,94.70015716552734,126.9129638671875,75.9577865600586,36.84834289550781,16.40645408630371,16.340309143066406,50.15016174316406,22.400724411010742
2015-04-14,99.5535659790039,108.77181243896484,103.51378631591797,87.47610473632812,94.02778625488281,127.08769226074219,76.15910339355469,37.198482513427734,16.78204917907715,16.95777130126953,50.656982421875,22.66059684753418
2015-04-15,99.96492004394531,109.13720703125,104.28913116455078,87.0359878540039,93.74320220947266,130.757080078125,76.67138671875,37.750892639160156,16.97384262084961,18.496944427490234,50.94905090332031,23.254615783691406
2015-04-16,99.75102233886719,108.59272003173828,104.11981964111328,85.55288696289062,93.52872467041016,130.60067749023438,75.70169830322266,36.863922119140625,16.71811294555664,18.640121459960938,50.459407806396484,23.087549209594727
2015-04-17,99.10102844238281,107.34626007080078,102.66714477539062,85.04946899414062,93.47099304199219,128.97296142578125,74.95153045654297,36.10920715332031,16.334524154663086,18.496944427490234,50.7256965637207,23.045780181884766
2015-04-20,100.3763427734375,108.43511962890625,103.51378631591797,84.9801254272461,93.91230010986328,128.72463989257812,74.8051528930664,36.863922119140625,16.686147689819336,18.48799705505371,50.84595489501953,23.245338439941406
2015-04-21,99.74279022216797,108.83627319335938,103.27314758300781,85.13386535644531,93.65245819091797,127.25318908691406,74.43921661376953,36.42043685913086,17.00580596923828,18.103199005126953,50.46799087524414,23.0411434173584
2015-04-22,99.76748657226562,108.50677490234375,103.4246826171875,84.89872741699219,93.38434600830078,126.21402740478516,74.01839447021484,36.428218841552734,17.0137996673584,18.407453536987305,50.63120651245117,23.21285057067871
2015-04-23,100.2611312866211,107.88352966308594,103.24640655517578,85.11580657958984,93.16985321044922,127.1336898803711,75.31744384765625,37.67308044433594,17.56520652770996,17.960023880004883,50.63980484008789,23.667634963989258
2015-04-24,100.7547836303711,107.4967269897461,103.01468658447266,85.19415283203125,92.10982513427734,127.400390625,76.3603515625,37.43189239501953,17.469310760498047,18.631179809570312,50.68275451660156,23.723331451416016
2015-04-27,101.68450164794922,108.21306610107422,103.4603042602539,85.28158569335938,91.09512329101562,125.00006866455078,76.04016876220703,37.813140869140625,17.469310760498047,19.526046752929688,50.27041244506836,23.8857479095459
2015-04-28,101.02628326416016,109.57410430908203,100.67975616455078,84.97108459472656,91.05797576904297,125.16557312011719,76.01270294189453,38.560062408447266,17.764989852905273,20.29563331604004,51.069313049316406,24.04817771911621
2015-04-29,102.58954620361328,108.79330444335938,101.96308135986328,84.1632308959961,91.63957977294922,125.34954071044922,75.99442291259766,38.27217483520508,17.56520652770996,20.483552932739258,51.75653839111328,23.95071792602539
2015-04-30,100.3187255859375,102.74723052978516,99.79743957519531,83.80147552490234,91.38796997070312,131.1894073486328,78.23574829101562,38.01542282104492,17.685081481933594,20.82360076904297,51.28406524658203,23.667634963989258
2015-05-01,100.9933853149414,105.01808166503906,101.5531005859375,85.05550384521484,92.62126922607422,135.95318603515625,80.806396484375,38.12435531616211,17.637128829956055,21.172605514526367,51.919742584228516,23.98784637451172
2015-05-04,100.59844970703125,105.72014617919922,101.57097625732422,84.41641998291016,92.81926727294922,136.46820068359375,80.59598541259766,38.2955207824707,17.812942504882812,20.930986404418945,51.644859313964844,23.96927833557129
2015-05-05,99.47953033447266,104.16564178466797,100.1360855102539,82.87605285644531,91.3962173461914,135.07957458496094,78.21744537353516,38.04655075073242,17.589176177978516,20.89519500732422,51.54177474975586,23.830059051513672
2015-05-06,98.60736846923828,104.26594543457031,100.2608871459961,83.768310546875,91.59008026123047,137.11192321777344,79.90987396240234,37.80534744262695,17.333450317382812,20.81465721130371,51.54177474975586,23.6119384765625
2015-05-07,99.36434173583984,104.7243881225586,100.95602416992188,84.82640838623047,93.07156372070312,138.48226928710938,81.8767318725586,37.859825134277344,17.397382736206055,20.501453399658203,53.972835540771484,23.50057601928711
2015-05-08,99.57001495361328,105.99951934814453,102.3017578125,86.57476806640625,94.78475189208984,142.44598388671875,82.76411437988281,38.04655075073242,17.613157272338867,20.841501235961914,54.25631332397461,24.06209945678711
2015-05-11,98.03146362304688,104.59544372558594,101.22338104248047,86.49939727783203,94.07299041748047,141.42515563964844,83.5142822265625,38.06989288330078,17.525253295898438,20.555145263671875,54.333621978759766,24.08530044555664
2015-05-12,96.95365905761719,103.4993896484375,101.10751342773438,87.02996826171875,92.89773559570312,138.63861083984375,82.5445556640625,37.603065490722656,17.277515411376953,20.34037208557129,53.8439826965332,23.644437789916992
2015-05-13,96.928955078125,103.83611297607422,101.60661315917969,86.99671936035156,93.27432250976562,141.5998992919922,83.13005828857422,37.93761444091797,17.389394760131836,20.23299217224121,53.723716735839844,23.54233741760254
2015-05-14,99.23268127441406,105.74879455566406,103.37118530273438,88.01496124267578,94.68131256103516,142.2436981201172,84.82246398925781,38.591182708740234,17.421363830566406,20.403013229370117,54.66006088256836,23.779014587402344
2015-05-15,100.7054214477539,106.36483764648438,103.48705291748047,87.99076843261719,95.88137817382812,142.84146118164062,84.15465545654297,38.373313903808594,17.309476852416992,20.42986297607422,55.3043327331543,23.904315948486328
2015-05-18,100.25288391113281,105.97087860107422,103.24640655517578,87.93943786621094,95.5627212524414,142.8322296142578,84.32844543457031,38.163238525390625,17.333450317382812,19.8034610748291,54.342201232910156,23.667634963989258
2015-05-19,99.82508087158203,105.66999053955078,103.13946533203125,88.35940551757812,95.1737289428711,141.86663818359375,84.4748306274414,37.307403564453125,17.021785736083984,19.051761627197266,53.86117172241211,23.54233741760254
2015-05-20,99.948486328125,105.39060974121094,102.99687957763672,86.91816711425781,94.7350845336914,141.1676483154297,84.1089096069336,37.393001556396484,17.053756713867188,18.863840103149414,53.723716735839844,23.686199188232422
2015-05-21,100.2611312866211,106.01383972167969,103.41576385498047,86.8516845703125,94.85924530029297,142.16087341308594,84.11807250976562,37.1673583984375,16.92589569091797,19.105459213256836,53.8697395324707,23.8439884185791
2015-05-22,100.38455200195312,105.13986206054688,102.72061920166016,86.56768798828125,94.84268951416016,140.0640411376953,83.87081146240234,37.42410659790039,17.38140106201172,18.78329849243164,53.14816665649414,23.802217483520508
2015-05-25,,,,,,,,,,,,
2015-05-26,100.10479736328125,104.61695098876953,101.43727111816406,86.53141021728516,93.8205795288086,139.00645446777344,82.68022155761719,36.716094970703125,17.2375545501709,17.968975067138672,52.53825759887695,23.49128532409668
2015-05-27,99.98963165283203,105.69149017333984,101.99873352050781,87.54362487792969,94.82199096679688,140.6066436767578,83.3121337890625,37.198482513427734,17.493282318115234,18.031614303588867,52.67570495605469,23.760446548461914
2015-05-28,100.9933853149414,106.16424560546875,102.3106689453125,87.59496307373047,95.10338592529297,139.29736328125,82.88172912597656,37.0195198059082,17.349435806274414,18.040559768676758,52.04859924316406,23.93215560913086
2015-05-29,101.08390045166016,105.13270568847656,102.17696380615234,87.07227325439453,94.71853637695312,137.39785766601562,82.35968780517578,36.801673889160156,17.429353713989258,17.584178924560547,51.67063903808594,24.16419219970703
2015-06-01,100.7547836303711,105.6269760131836,102.54237365722656,87.09038543701172,94.77647399902344,135.59982299804688,82.02999877929688,37.02730178833008,17.541234970092773,17.315717697143555,51.41291046142578,24.252368927001953
2015-06-02,100.82059478759766,106.12844848632812,103.08596801757812,86.57071685791016,94.45365905761719,137.73902893066406,82.60697174072266,38.44335174560547,17.916831970214844,18.309022903442383,52.108741760253906,24.433361053466797
2015-06-03,101.64405822753906,106.26454162597656,103.700927734375,86.79428100585938,95.1737289428711,136.33746337890625,81.63618469238281,38.72344970703125,17.9727725982666,17.781049728393555,52.78738021850586,24.600421905517578
2015-06-04,100.45233917236328,104.53811645507812,101.61550903320312,85.2684555053711,94.66886901855469,136.46658325195312,81.15995025634766,38.17103576660156,17.741016387939453,17.467845916748047,52.63274383544922,24.61898422241211
2015-06-05,100.45233917236328,104.28741455078125,101.60661315917969,84.71553039550781,94.61094665527344,136.55880737304688,81.61787414550781,38.06210708618164,17.717042922973633,17.584178924560547,52.512481689453125,24.16419219970703
2015-06-08,100.79161834716797,103.54238891601562,101.2412109375,84.08705139160156,94.3916244506836,137.0843963623047,81.09585571289062,37.750892639160156,17.421363830566406,17.360462188720703,52.1345100402832,23.853271484375
2015-06-09,100.93231201171875,103.46361541748047,101.294677734375,84.04776763916016,94.86751556396484,137.029052734375,80.6654281616211,37.587486267089844,17.453327178955078,17.915281295776367,52.057193756103516,23.908958435058594
2015-06-10,101.80130004882812,104.54531860351562,103.03253173828125,85.35305786132812,95.95584106445312,139.8413543701172,82.07579040527344,38.04655075073242,17.517255783081055,18.398508071899414,52.54684066772461,24.1270694732666
2015-06-11,101.99163818359375,104.73153686523438,103.12163543701172,85.43765258789062,96.82902526855469,140.10873413085938,81.92926025390625,38.04655075073242,17.309476852416992,17.834739685058594,52.79596710205078,24.205963134765625
2015-06-12,101.94197082519531,103.83611297607422,102.12065124511719,84.87567138671875,96.52276611328125,136.36514282226562,81.40721893310547,37.80534744262695,17.397382736206055,17.727359771728516,51.596248626708984,24.05746078491211
2015-06-15,100.31988525390625,103.24869537353516,101.7810287475586,84.25628662109375,95.53375244140625,134.7238311767578,80.3906478881836,36.957275390625,16.989826202392578,17.530488967895508,49.99087905883789,24.066743850708008
2015-06-16,100.75025177001953,104.38056945800781,102.29045104980469,84.33181762695312,96.0054931640625,134.40115356445312,80.39983367919922,37.416324615478516,17.085718154907227,17.71840476989746,50.04265594482422,24.40550994873047
2015-06-17,101.5198974609375,104.71004486083984,102.81778717041016,84.67021179199219,96.56001281738281,133.6911163330078,80.10677337646484,37.439666748046875,17.045761108398438,17.915281295776367,50.448333740234375,24.758209228515625
2015-06-18,102.4468002319336,105.26165771484375,104.76617431640625,85.66123962402344,97.50353240966797,135.8764190673828,81.39810180664062,37.2218132019043,17.1496524810791,18.013713836669922,51.47541427612305,24.869583129882812
2015-06-19,101.79300689697266,103.99369049072266,104.72150421142578,85.20195770263672,97.08142852783203,136.69708251953125,81.7735824584961,36.957275390625,17.093711853027344,17.691564559936523,50.577789306640625,24.725717544555664
2015-06-22,102.08267974853516,104.4808120727539,105.22197723388672,86.16581726074219,97.80145263671875,136.90914916992188,82.2772445678711,36.70053482055664,17.3734130859375,17.360462188720703,50.931663513183594,24.799972534179688
2015-06-23,102.20680236816406,103.77881622314453,104.76617431640625,85.96640014648438,97.9007797241211,136.58639526367188,81.6636734008789,37.42410659790039,17.860889434814453,17.99581527709961,50.88850402832031,24.860301971435547
2015-06-24,101.37093353271484,102.9549789428711,103.90815734863281,85.19893646240234,97.63591766357422,134.5394744873047,80.35403442382812,36.902828216552734,17.820934295654297,18.398508071899414,49.74922180175781,24.642194747924805
2015-06-25,101.13922882080078,102.3174057006836,103.6400146484375,85.38629150390625,97.44559478759766,133.90316772460938,79.29168701171875,36.801673889160156,17.7010555267334,17.664714813232422,50.292972564697266,24.697879791259766
2015-06-26,100.61785888671875,101.7801284790039,103.43445587158203,85.53435516357422,97.66905975341797,133.5896759033203,79.20011138916016,36.270751953125,17.73162078857422,17.843692779541016,51.00933837890625,24.637069702148438
2015-06-29,98.73096466064453,98.79743957519531,100.93195343017578,83.47371673583984,95.16132354736328,131.04478454589844,77.06623840332031,35.29829406738281,17.17675018310547,17.342559814453125,48.54086685180664,23.75766944885254
2015-06-30,98.93783569335938,98.581298828125,101.05706787109375,83.09600830078125,94.94615173339844,130.4822998046875,76.86479187011719,34.56112289428711,16.662092208862305,16.662464141845703,47.70366668701172,23.9354248046875
2015-07-01,98.71440887451172,99.79885864257812,101.17326354980469,84.84542083740234,96.41929626464844,132.6492156982422,78.13775634765625,34.8905029296875,16.77467155456543,16.465593338012695,47.004554748535156,24.0383358001709
2015-07-02,98.39990997314453,98.97753143310547,100.82471466064453,83.89671325683594,95.9310302734375,132.7782440185547,78.18356323242188,34.7022819519043,16.44497299194336,16.465593338012695,47.496517181396484,24.033653259277344
2015-07-03,,,,,,,,,,,,
2015-07-06,97.53923034667969,98.06256103515625,100.01139068603516,84.58863830566406,95.26062774658203,133.20240783691406,78.62316131591797,34.2238883972168,16.147436141967773,15.964466094970703,46.82329177856445,23.654766082763672
2015-07-07,98.06888580322266,98.64612579345703,100.26163482666016,85.6974868774414,95.2275390625,133.72801208496094,79.1726303100586,34.59248352050781,16.22784996032715,15.436492919921875,46.82329177856445,23.781064987182617
2015-07-08,96.07440948486328,95.81468200683594,98.86738586425781,84.88469696044922,93.60535430908203,133.33157348632812,78.20188903808594,33.565147399902344,15.785564422607422,14.76534366607666,45.804832458496094,23.163616180419922
2015-07-09,95.99993133544922,95.28874969482422,98.85841369628906,83.81815338134766,93.2246322631836,135.3324432373047,78.687255859375,33.69062423706055,15.584522247314453,15.015904426574707,46.12417984008789,23.509761810302734
2015-07-10,97.13369750976562,97.93285369873047,100.35100555419922,84.05984497070312,95.0951156616211,140.98471069335938,82.7535171508789,33.9964714050293,15.777518272399902,14.980110168457031,46.607521057128906,24.047683715820312
2015-07-13,98.0440673828125,98.3363265991211,101.64697265625,85.22916412353516,96.44416809082031,141.4088897705078,82.81761169433594,34.623863220214844,16.115272521972656,15.288219451904297,47.79860305786133,24.29560661315918
2015-07-14,98.70612335205078,98.84065246582031,102.51390838623047,85.89385986328125,97.33798217773438,140.02581787109375,82.41461944580078,34.64738464355469,16.083101272583008,15.459894180297852,47.75545120239258,24.810138702392578
2015-07-15,98.22611999511719,99.0639877319336,102.42450714111328,85.25334930419922,96.81658935546875,139.18673706054688,81.53543853759766,34.129791259765625,15.857935905456543,14.82740592956543,46.840545654296875,24.370441436767578
