Date,GOOGL,META,DIS,NFLX,VZ,T,TMUS,CMCSA,CHTR,EA,TTWO
2015-01-28,25.445995330810547,75.77288055419922,84.95345306396484,6.320857048034668,26.36654281616211,11.460501670837402,29.07012367248535,21.26846694946289,150.60000610351562,53.14664840698242,29.889999389648438
2015-01-29,25.4857234954834,77.52210235595703,85.45764923095703,6.340000152587891,26.40088653564453,11.558696746826172,28.548425674438477,20.987953186035156,152.08999633789062,53.84737014770508,30.09000015258789
2015-01-30,26.69339370727539,75.44490051269531,83.3858413696289,6.311429023742676,26.17186737060547,11.54466724395752,29.15707015991211,20.70743751525879,151.1199951171875,53.389957427978516,29.719999313354492
2015-02-02,26.42772674560547,74.5305404663086,84.27505493164062,6.301000118255615,26.89902687072754,11.769107818603516,29.311655044555664,20.964576721191406,154.0,53.49700164794922,29.989999771118164
2015-02-03,26.482349395751953,74.93801879882812,86.26436614990234,6.527429103851318,27.38570213317871,12.042644500732422,29.843008041381836,21.58794593811035,157.97000122070312,53.05906295776367,29.84000015258789
2015-02-04,26.124813079833984,75.16661834716797,92.84649658203125,6.41014289855957,27.368520736694336,12.067193031311035,29.70775604248047,22.168458938598633,163.19000244140625,53.09800338745117,28.969999313354492
2015-02-05,26.310039520263672,75.14674377441406,94.09325408935547,6.413000106811523,27.40287971496582,12.112783432006836,30.152158737182617,22.195724487304688,174.3000030517578,54.878963470458984,28.770000457763672
2015-02-06,26.511154174804688,74.01371765136719,93.52487182617188,6.3480000495910645,28.24454689025879,12.22851276397705,30.2487735748291,22.176246643066406,173.42999267578125,53.66245651245117,28.790000915527344
2015-02-09,26.282726287841797,73.98391723632812,93.25902557373047,6.329570770263672,28.107128143310547,12.147854804992676,30.026569366455078,22.24247932434082,172.13999938964844,52.825496673583984,28.31999969482422
2015-02-10,26.822998046875,74.72932434082031,93.43319702148438,6.485000133514404,28.347606658935547,12.221497535705566,30.239110946655273,22.367156982421875,175.88999938964844,53.29263687133789,27.790000915527344
2015-02-11,26.71573829650879,76.04122161865234,93.38737487792969,6.498428821563721,28.519371032714844,12.060178756713867,30.200468063354492,22.511306762695312,175.2899932861328,53.477542877197266,27.31999969482422
2015-02-12,27.113496780395508,75.76294708251953,94.95499420166016,6.52471399307251,28.35332489013672,12.137333869934082,30.519285202026367,22.74506378173828,177.02999877929688,54.69404602050781,27.440000534057617
2015-02-13,27.369234085083008,75.27593231201172,95.495849609375,6.658570766448975,28.233089447021484,12.154862403869629,30.673860549926758,23.169736862182617,177.8800048828125,54.878963470458984,28.399999618530273
2015-02-16,,,,,,,,,,,
2015-02-17,27.063838958740234,75.13681030273438,95.45001983642578,6.713714122772217,28.158668518066406,12.172398567199707,30.683521270751953,22.90870475769043,176.4499969482422,55.239036560058594,28.1299991607666
2015-02-18,26.946643829345703,76.2400131225586,95.21166229248047,6.786571025848389,28.021236419677734,12.09525203704834,29.949283599853516,22.682729721069336,174.2899932861328,56.06626510620117,28.15999984741211
2015-02-19,27.135343551635742,78.93339538574219,95.23917388916016,6.78000020980835,28.004072189331055,11.954974174499512,30.770471572875977,22.5385799407959,174.52999877929688,55.60885238647461,26.959999084472656
2015-02-20,26.904436111450195,79.41046142578125,95.84420013427734,6.8314290046691895,28.038433074951172,11.951464653015137,30.867084503173828,22.79182243347168,175.88999938964844,56.12465286254883,27.010000228881836
2015-02-23,26.56676483154297,78.35694885253906,96.24757385253906,6.740571022033691,27.92391586303711,11.870811462402344,30.29707908630371,22.6788387298584,175.8800048828125,56.00786590576172,27.0
2015-02-24,26.748016357421875,77.96932983398438,95.95420837402344,6.783999919891357,28.181562423706055,11.940945625305176,30.519285202026367,23.05284881591797,177.77000427246094,56.085723876953125,26.989999771118164
2015-02-25,27.17904281616211,79.0725326538086,96.77928161621094,6.833285808563232,28.170122146606445,11.99705696105957,31.098947525024414,23.228178024291992,182.2100067138672,55.8521614074707,26.700000762939453
2015-02-26,27.772947311401367,79.9173355102539,95.8533706665039,6.900428771972656,28.26744270324707,12.09875774383545,31.37911605834961,23.045066833496094,182.17999267578125,56.18305587768555,26.540000915527344
2015-02-27,27.938804626464844,78.48616790771484,95.413330078125,6.78442907333374,28.313264846801758,12.119797706604004,31.91047477722168,23.134674072265625,180.60000610351562,55.64778137207031,26.489999771118164
2015-03-02,28.554059982299805,79.2613754272461,97.07263946533203,6.860713958740234,28.3247013092041,12.147854804992676,31.842849731445312,23.325576782226562,185.9499969482422,55.910552978515625,26.059999465942383
2015-03-03,28.74127197265625,79.11228942871094,97.49432373046875,6.781570911407471,28.370512008666992,12.067193031311035,31.649629592895508,23.360637664794922,186.9600067138672,55.15145492553711,25.209999084472656
2015-03-04,28.718427658081055,80.40432739257812,96.77928161621094,6.710999965667725,28.095672607421875,11.92341423034668,31.572343826293945,23.543752670288086,185.74000549316406,55.667259216308594,25.049999237060547
2015-03-05,28.872364044189453,80.7124252319336,96.28424835205078,6.680714130401611,28.009794235229492,11.92341423034668,31.688270568847656,23.504793167114258,184.47999572753906,55.84243392944336,25.209999084472656
2015-03-06,28.448787689208984,79.51978302001953,95.17498779296875,6.487429141998291,27.649089813232422,11.741058349609375,31.61098289489746,23.520381927490234,183.52000427246094,54.849761962890625,24.809999465942383
2015-03-09,28.508377075195312,78.95327758789062,96.4950942993164,6.366143226623535,27.614728927612305,11.695466041564941,31.900814056396484,23.598302841186523,184.02999877929688,55.15145492553711,24.81999969482422
2015-03-10,27.800756454467773,77.07485961914062,94.50579071044922,6.215143203735352,27.202478408813477,11.495572090148926,31.263185501098633,22.86973762512207,181.33999633789062,53.57485580444336,24.329999923706055
2015-03-11,27.594181060791016,77.09473419189453,94.32243347167969,6.288428783416748,27.299819946289062,11.439462661743164,31.021657943725586,22.620389938354492,182.61000061035156,53.61379623413086,24.420000076293945
2015-03-12,27.866304397583008,78.44640350341797,98.24604034423828,6.404571056365967,27.9010009765625,11.618315696716309,31.060302734375,23.115190505981445,193.4600067138672,53.5845947265625,24.469999313354492
2015-03-13,27.460601806640625,77.57179260253906,97.57682800292969,6.262856960296631,27.9639892578125,11.488557815551758,30.95403480529785,23.006099700927734,191.1300048828125,53.81816482543945,25.43000030517578
2015-03-16,27.8896427154541,77.59166717529297,98.42938232421875,6.028142929077148,28.210189819335938,11.593764305114746,31.369457244873047,23.278825759887695,191.3800048828125,54.32421875,25.829999923706055
2015-03-17,27.689523696899414,78.87376403808594,98.05352020263672,5.978857040405273,28.0269718170166,11.537657737731934,31.56267738342285,23.037277221679688,188.6199951171875,52.718441009521484,25.440000534057617
2015-03-18,28.11409568786621,80.41427612304688,98.97942352294922,6.0445709228515625,28.364789962768555,11.779627799987793,31.746238708496094,22.98272705078125,189.32000732421875,54.13933181762695,25.670000076293945
2015-03-19,27.990446090698242,82.24300384521484,98.42938232421875,6.074429035186768,28.22736930847168,11.642860412597656,32.07471466064453,22.88921546936035,188.17999267578125,54.460472106933594,25.719999313354492
2015-03-20,28.05400848388672,83.28656768798828,99.40113067626953,6.118570804595947,28.376232147216797,11.65338134765625,32.01675033569336,23.161943435668945,189.00999450683594,55.74510955810547,25.68000030517578
2015-03-23,28.074865341186523,83.91270446777344,99.20862579345703,6.0714287757873535,28.422039031982422,11.670918464660645,32.02641296386719,23.033370971679688,188.8699951171875,55.7353630065918,25.68000030517578
2015-03-24,28.679195404052734,84.78731536865234,98.1910400390625,6.261143207550049,28.290348052978516,11.597273826599121,31.862173080444336,22.429489135742188,187.67999267578125,56.40688705444336,25.579999923706055
2015-03-25,28.155807495117188,82.41194915771484,96.2567367553711,6.025000095367432,27.9010009765625,11.439462661743164,31.24386215209961,22.024301528930664,183.0,54.58699417114258,25.020000457763672
2015-03-26,27.988956451416016,82.50140380859375,96.47675323486328,5.975142955780029,27.723514556884766,11.509599685668945,31.35979461669922,21.782745361328125,181.75,54.57726287841797,24.739999771118164
2015-03-27,27.686542510986328,82.78963470458984,96.69676971435547,5.925285816192627,27.803674697875977,11.485052108764648,31.28251075744629,21.7944278717041,180.0,56.67938232421875,25.260000228881836
2015-03-30,27.864810943603516,82.69023132324219,97.28347778320312,6.03671407699585,28.124305725097656,11.562201499938965,31.205219268798828,22.154481887817383,183.38999938964844,57.87641906738281,25.209999084472656
2015-03-31,27.545021057128906,81.71624755859375,96.15589904785156,5.952713966369629,27.843765258789062,11.449982643127441,30.615896224975586,22.09969139099121,193.11000061035156,57.24383544921875,25.459999084472656
2015-04-01,27.28630256652832,81.16961669921875,96.66009521484375,5.901713848114014,28.009794235229492,11.534146308898926,30.567588806152344,22.33059310913086,190.6300048828125,55.74510955810547,24.81999969482422
2015-04-02,26.88010597229004,81.0602798461914,97.17346954345703,5.91542911529541,28.3247013092041,11.618315696716309,31.842849731445312,22.674978256225586,189.5800018310547,56.10519027709961,25.0
2015-04-03,,,,,,,,,,,
2015-04-06,27.011198043823242,81.93489074707031,96.83428192138672,6.0329999923706055,28.416318893432617,11.688450813293457,31.958776473999023,22.78064727783203,193.19000244140625,55.589393615722656,24.8799991607666
2015-04-07,27.0563907623291,81.81562042236328,96.65093994140625,6.049428939819336,28.210189819335938,11.628835678100586,31.862173080444336,22.823694229125977,189.75,56.25117492675781,25.139999389648438
2015-04-08,27.254026412963867,81.77587127685547,97.50349426269531,6.304999828338623,28.447593688964844,11.668962478637695,31.659286499023438,23.16025733947754,190.77999877929688,56.591796875,25.420000076293945
2015-04-09,27.213306427001953,81.66654205322266,97.87933349609375,6.278571128845215,28.37811279296875,11.683262825012207,31.28251075744629,23.320707321166992,190.92999267578125,55.959205627441406,24.81999969482422
2015-04-10,27.2391300201416,81.537353515625,98.04434967041016,6.493856906890869,28.49970817565918,11.711851119995117,30.97335433959961,23.40680694580078,191.80999755859375,56.79616928100586,25.270000457763672
2015-04-13,27.244094848632812,82.50140380859375,97.64100646972656,6.7811431884765625,28.39548110961914,11.751163482666016,30.422670364379883,23.00371551513672,189.02000427246094,55.79376983642578,24.739999771118164
2015-04-14,26.80413055419922,83.00827026367188,97.77851104736328,6.838714122772217,28.476551055908203,11.683262825012207,30.789793014526367,23.081985473632812,190.88999938964844,55.54073715209961,24.93000030517578
2015-04-15,26.866697311401367,82.20323944091797,98.07186889648438,6.792285919189453,28.598146438598633,11.754735946655273,30.925045013427734,23.445940017700195,189.91000366210938,55.33636474609375,25.030000686645508
2015-04-16,26.98984718322754,81.8056869506836,99.09859466552734,8.02928638458252,28.528657913208008,11.704702377319336,30.97335433959961,23.352020263671875,190.36000061035156,55.33636474609375,25.030000686645508
2015-04-17,26.454540252685547,80.28506469726562,97.80599212646484,8.164999961853027,28.314411163330078,11.618926048278809,31.002334594726562,22.862829208374023,186.74000549316406,54.52860641479492,24.719999313354492
2015-04-20,27.040002822875977,82.5809097290039,99.20862579345703,8.105570793151855,28.59235382080078,11.733294486999512,31.58199691772461,22.882396697998047,183.8800048828125,55.75483703613281,24.75
2015-04-21,26.960052490234375,83.107666015625,98.71357727050781,8.006285667419434,28.470752716064453,11.672537803649902,32.219627380371094,23.027193069458008,186.80999755859375,57.448211669921875,24.850000381469727
2015-04-22,27.270910263061523,84.1114730834961,98.95193481445312,7.966856956481934,28.70235824584961,11.744017601013184,32.93455123901367,22.995887756347656,184.88999938964844,58.20730972290039,25.020000457763672
2015-04-23,27.682071685791016,81.90508270263672,99.92365264892578,7.986570835113525,28.980302810668945,12.23364543914795,33.27268600463867,23.17982292175293,183.5800018310547,58.27543640136719,25.100000381469727
2015-04-24,28.486526489257812,81.03047180175781,100.40953826904297,7.977142810821533,28.968719482421875,12.155022621154785,33.1470947265625,23.340282440185547,185.75,58.285160064697266,25.079999923706055
2015-04-27,28.112106323242188,81.40814208984375,100.98707580566406,8.086856842041016,28.99766731262207,12.183613777160645,32.90555953979492,23.04285430908203,182.9600067138672,58.23651123046875,25.020000457763672
2015-04-28,28.02520751953125,80.18568420410156,100.76705169677734,8.043713569641113,29.269807815551758,12.458808898925781,32.81862258911133,23.089811325073242,182.3000030517578,57.52606201171875,24.639999389648438
2015-04-29,27.877227783203125,79.97696685791016,100.66620635986328,8.040714263916016,29.22348976135254,12.423068046569824,33.44658279418945,22.83152198791504,188.3000030517578,57.049190521240234,24.389999389648438
2015-04-30,27.250551223754883,78.28739166259766,99.66698455810547,7.949999809265137,29.206125259399414,12.38017749786377,32.8862419128418,22.604537963867188,187.05999755859375,56.53340148925781,23.700000762939453
2015-05-01,27.369234085083008,78.50602722167969,101.31708526611328,7.957571029663086,29.18874740600586,12.301549911499023,32.70268630981445,22.858915328979492,187.44000244140625,57.740177154541016,24.360000610351562
2015-05-04,27.45265769958496,78.3271255493164,101.78461456298828,7.927143096923828,29.252439498901367,12.340864181518555,32.99251937866211,23.00371551513672,187.49000549316406,57.7207145690918,24.450000762939453
2015-05-05,26.966012954711914,77.08478546142578,101.58295440673828,8.079285621643066,29.003467559814453,12.05137825012207,32.65437698364258,22.690628051757812,185.6999969482422,57.574729919433594,24.06999969482422
2015-05-06,26.570741653442383,77.6214828491211,100.58370971679688,8.00771427154541,28.742897033691406,11.929859161376953,32.171321868896484,22.56539535522461,183.91000366210938,59.29731369018555,24.1200008392334
2015-05-07,26.91635513305664,77.949462890625,100.16201782226562,8.074856758117676,28.795011520385742,11.926283836364746,32.171321868896484,22.66714859008789,182.9600067138672,58.65498352050781,24.329999923706055
2015-05-08,27.25948715209961,78.02897644042969,100.94125366210938,8.208571434020996,29.03240394592285,12.040651321411133,32.62539291381836,22.858915328979492,180.6699981689453,60.22183609008789,25.059999465942383
2015-05-11,27.10207176208496,77.53204345703125,99.55696868896484,8.427857398986816,28.835540771484375,11.9691743850708,32.81862258911133,22.608444213867188,178.77999877929688,60.912811279296875,25.110000610351562
2015-05-12,26.751989364624023,76.98540496826172,100.1436767578125,8.337714195251465,28.7313175201416,12.029932975769043,33.38862228393555,22.43625831604004,177.33999633789062,60.786312103271484,24.90999984741211
2015-05-13,26.78972816467285,77.95940399169922,100.09783935546875,8.287285804748535,28.795011520385742,12.115707397460938,32.77997589111328,22.02533721923828,177.41000366210938,60.07586669921875,24.760000228881836
2015-05-14,27.27190399169922,80.87145233154297,100.7762222290039,8.383570671081543,28.933979034423828,12.197908401489258,32.92488479614258,22.12708282470703,176.7899932861328,61.39942169189453,24.770000457763672
2015-05-15,27.1373291015625,79.92727661132812,101.11541748046875,8.760713577270508,28.829750061035156,12.269389152526855,33.234046936035156,22.166229248046875,181.1999969482422,61.195045471191406,24.690000534057617
2015-05-18,27.146268844604492,80.38444519042969,101.1429214477539,8.826713562011719,28.719730377197266,12.462382316589355,33.649471282958984,22.295366287231445,181.0500030517578,61.60378646850586,24.200000762939453
2015-05-19,27.275876998901367,80.135986328125,101.353759765625,8.806857109069824,28.69078826904297,12.283683776855469,33.234046936035156,22.39712142944336,181.63999938964844,60.93228530883789,28.6200008392334
2015-05-20,27.436269760131836,80.05647277832031,101.02374267578125,8.878999710083008,28.771841049194336,12.373030662536621,34.01658630371094,22.530181884765625,176.9499969482422,60.57218933105469,27.649999618530273
2015-05-21,27.649795532226562,79.9869155883789,101.19792175292969,8.900285720825195,28.893461227416992,12.533862113952637,35.021339416503906,22.518444061279297,178.64999389648438,61.01013946533203,27.6299991607666
2015-05-22,27.53607940673828,80.0465316772461,101.07875061035156,8.883856773376465,28.725526809692383,12.405193328857422,35.436763763427734,22.647584915161133,175.3300018310547,60.88362503051758,27.260000228881836
2015-05-25,,,,,,,,,,,
2015-05-26,27.172090530395508,78.84395599365234,100.32703399658203,8.799285888671875,28.615514755249023,12.390901565551758,37.243377685546875,22.92936134338379,179.77999877929688,60.854427337646484,27.549999237060547
2015-05-27,27.52267074584961,80.05647277832031,101.17961120605469,8.985713958740234,28.70235824584961,12.490971565246582,37.339988708496094,23.22287368774414,178.25,62.14878463745117,27.989999771118164
2015-05-28,27.519195556640625,79.658935546875,101.32625579833984,8.950714111328125,28.68498992919922,12.437362670898438,37.021175384521484,23.101558685302734,176.36000061035156,61.5745964050293,27.65999984741211
2015-05-29,27.07923126220703,78.70480346679688,101.17961120605469,8.915143013000488,28.62709617614746,12.344437599182129,37.56219482421875,22.878480911254883,179.02000427246094,61.07826614379883,27.3700008392334
2015-06-01,27.272401809692383,79.7980728149414,101.72044372558594,8.900285720825195,28.49970817565918,12.276534080505371,37.57185745239258,23.00371551513672,179.14999389648438,61.204776763916016,27.280000686645508
2015-06-02,27.507774353027344,79.9471435546875,101.52794647216797,8.913000106811523,28.453380584716797,12.280110359191895,37.33032989501953,23.019359588623047,176.30999755859375,61.29236602783203,27.549999237060547
2015-06-03,27.574316024780273,81.93489074707031,101.91297149658203,8.880857467651367,28.41864585876465,12.519558906555176,37.03083801269531,23.215044021606445,171.24000549316406,61.67191696166992,28.270000457763672
2015-06-04,27.395549774169922,81.54730224609375,101.11541748046875,8.934857368469238,27.8511905670166,12.605335235595703,38.00660705566406,23.07024574279785,171.3300018310547,60.95174789428711,28.0
2015-06-05,27.288288116455078,81.63672637939453,101.11541748046875,9.045999526977539,27.347442626953125,12.355159759521484,38.876102447509766,22.968494415283203,173.97000122070312,61.21451950073242,28.190000534057617
2015-06-08,26.98785972595215,80.17574310302734,100.18951416015625,8.960429191589355,27.469045639038086,12.362311363220215,38.1418571472168,22.647584915161133,171.08999633789062,60.00774383544922,27.950000762939453
2015-06-09,26.922313690185547,80.17574310302734,99.48362731933594,9.244999885559082,27.411136627197266,12.333715438842773,37.47524642944336,22.639760971069336,173.0,60.12451934814453,28.079999923706055
2015-06-10,27.440736770629883,81.65660858154297,100.84040832519531,9.587142944335938,27.486406326293945,12.408769607543945,37.34965515136719,22.788469314575195,172.38999938964844,60.854427337646484,28.200000762939453
2015-06-11,27.313617706298828,81.32862854003906,101.40875244140625,9.509428977966309,27.654333114624023,12.465959548950195,36.82794952392578,22.995887756347656,173.9199981689453,60.912811279296875,28.489999771118164
2015-06-12,27.185997009277344,81.03047180175781,100.79456329345703,9.44185733795166,27.35902214050293,12.383753776550293,37.678123474121094,22.80021095275879,172.25999450683594,61.06852722167969,28.280000686645508
2015-06-15,26.964025497436523,80.21549987792969,101.00540924072266,9.343143463134766,27.21427345275879,12.297978401184082,37.63948440551758,22.83152198791504,171.19000244140625,59.9201545715332,27.90999984741211
2015-06-16,27.056886672973633,80.56333923339844,101.81214904785156,9.5272855758667,27.457468032836914,12.390901565551758,37.5332145690918,23.04285430908203,169.97000122070312,61.17559051513672,27.700000762939453
2015-06-17,27.142793655395508,81.28887939453125,102.20632934570312,9.427143096923828,27.370601654052734,12.437362670898438,38.422027587890625,23.33245277404785,170.00999450683594,62.752174377441406,27.559999465942383
2015-06-18,27.618511199951172,82.40202331542969,103.79227447509766,9.474286079406738,27.660114288330078,12.515992164611816,38.22880935668945,23.669017791748047,170.4600067138672,63.520999908447266,28.139999389648438
2015-06-19,27.6850528717041,82.00445556640625,103.24223327636719,9.3871431350708,27.48062515258789,12.505268096923828,37.832706451416016,23.680749893188477,169.6699981689453,64.18276977539062,28.0
2015-06-22,27.792312622070312,84.2208023071289,104.07644653320312,9.64142894744873,27.521150588989258,12.523136138916016,37.87135314941406,23.86077880859375,170.30999755859375,64.83484649658203,27.940000534057617
2015-06-23,27.976545333862305,87.34156036376953,104.8831787109375,9.73128604888916,27.660114288330078,12.834070205688477,38.16117858886719,23.77859115600586,170.08999633789062,64.79590606689453,28.010000228881836
2015-06-24,27.737194061279297,88.31554412841797,104.29646301269531,9.694429397583008,27.382184982299805,12.78761100769043,37.707115173339844,23.62204933166504,168.47999572753906,65.86641693115234,28.600000381469727
2015-06-25,27.706405639648438,87.44094848632812,104.91984558105469,9.489143371582031,27.469045639038086,12.930567741394043,37.96795654296875,23.825559616088867,167.83999633789062,65.6426010131836,28.389999389648438
2015-06-26,27.463581085205078,87.47077178955078,105.41488647460938,9.308856964111328,27.573257446289062,12.909124374389648,37.77473449707031,23.978179931640625,171.5,65.81775665283203,28.6200008392334
2015-06-29,26.877124786376953,85.27432250976562,103.63642883300781,9.223142623901367,27.081098556518555,12.784041404724121,37.36897277832031,23.569507598876953,168.5399932861328,64.44554901123047,27.940000534057617
2015-06-30,26.817041397094727,85.24449157714844,104.63565826416016,9.384857177734375,26.98844337463379,12.694689750671387,37.4559211730957,23.632381439208984,171.25,64.71805572509766,27.56999969482422
2015-07-01,26.978925704956055,86.37751770019531,106.15706634521484,9.363571166992188,27.21427345275879,12.71255874633789,37.3206672668457,24.46152114868164,173.58999633789062,66.17784118652344,27.450000762939453
2015-07-02,27.179540634155273,86.75518035888672,106.009521484375,9.40442943572998,27.330078125,12.769740104675293,37.64915084838867,24.49688720703125,171.8000030517578,65.98320770263672,27.399999618530273
2015-07-03,,,,,,,,,,,
2015-07-06,27.09412956237793,87.01358032226562,106.68262481689453,9.45714282989502,27.2374267578125,12.726853370666504,37.243377685546875,24.406505584716797,174.07000732421875,66.18759155273438,27.459999084472656
2015-07-07,27.3131160736084,86.68561553955078,107.97351837158203,9.409143447875977,27.35902214050293,12.784041404724121,37.36897277832031,24.563688278198242,174.9199981689453,68.01720428466797,27.610000610351562
2015-07-08,26.899471282958984,85.12522888183594,106.21239471435547,9.350713729858398,27.288724899291992,12.653923034667969,37.16609191894531,24.24146270751953,172.27000427246094,67.15105438232422,27.25
2015-07-09,27.04595947265625,85.35382843017578,106.59041595458984,9.572713851928711,27.101247787475586,12.508435249328613,37.4559211730957,24.36720848083496,172.64999389648438,68.61087036132812,27.739999771118164
2015-07-10,27.615034103393555,87.4111328125,107.36498260498047,9.722857475280762,27.534786224365234,12.603008270263672,37.707115173339844,24.830896377563477,177.38999938964844,70.1387710571289,28.260000228881836
2015-07-13,28.390689849853516,89.54796600341797,108.8494873046875,10.10871410369873,27.65195083618164,12.686659812927246,37.9293098449707,25.039169311523438,178.5399932861328,71.56940460205078,28.850000381469727
2015-07-14,29.008920669555664,89.13053131103516,108.66507720947266,10.037142753601074,27.774978637695312,12.773953437805176,38.10321044921875,24.850542068481445,177.0800018310547,70.31398010253906,29.329999923706055
2015-07-15,28.997997283935547,89.21005249023438,109.08000946044922,9.812999725341797,27.728105545043945,12.632101058959961,37.72643280029297,25.050952911376953,181.0,70.55728149414062,29.360000610351562
2015-07-16,29.88289451599121,90.29336547851562,109.78999328613281,11.581000328063965,28.021032333374023,12.788504600524902,37.311004638671875,25.27493667602539,183.1300048828125,71.01467895507812,29.950000762939453
2015-07-17,34.74137878417969,94.38813781738281,109.59635925292969,11.47700023651123,27.88042449951172,12.733943939208984,36.75066375732422,25.25528907775879,185.6699981689453,71.50127410888672,31.139999389648438
2015-07-20,34.40470504760742,97.31011962890625,110.26024627685547,11.055000305175781,28.179203033447266,12.693933486938477,36.78931427001953,25.27493667602539,187.50999450683594,72.7859115600586,31.350000381469727
2015-07-21,34.52934646606445,97.78717041015625,110.01128387451172,11.25100040435791,27.51719856262207,12.573907852172852,36.35456466674805,25.25528907775879,185.27000427246094,71.70565032958984,31.260000228881836
2015-07-22,34.516929626464844,96.44544219970703,110.02972412109375,11.149999618530273,27.212566375732422,12.464790344238281,36.451175689697266,25.345670700073242,186.05999755859375,70.96600341796875,31.489999771118164
2015-07-23,33.505409240722656,94.85523986816406,109.54103088378906,11.010000228881836,27.153972625732422,12.341120719909668,36.6443977355957,24.5479736328125,183.75999450683594,69.88575744628906,31.15999984741211
2015-07-24,32.51424789428711,96.35599517822266,109.6424560546875,10.934000015258789,26.972366333007812,12.472063064575195,36.132354736328125,24.430082321166992,184.3300018310547,70.3529052734375,31.40999984741211
2015-07-27,32.68804931640625,93.59302520751953,109.03390502929688,10.642999649047852,26.84933090209961,12.482973098754883,35.26285934448242,24.0135440826416,181.8800048828125,69.31157684326172,30.729999542236328
2015-07-28,32.75707244873047,94.7061538696289,109.22753143310547,10.6899995803833,26.884483337402344,12.486613273620605,35.66862487792969,24.524391174316406,184.6699981689453,69.87602996826172,31.520000457763672
2015-07-29,32.84496307373047,96.39573669433594,110.49996948242188,10.708000183105469,27.27700424194336,12.617554664611816,35.78456115722656,24.551895141601562,184.35000610351562,70.245849609375,31.43000030517578
2015-07-30,33.000389099121094,94.62664794921875,110.67516326904297,11.156000137329102,27.341442108154297,12.657562255859375,37.542877197265625,24.504751205444336,187.9600067138672,70.36262512207031,31.809999465942383
2015-07-31,32.649810791015625,93.43400573730469,110.64752197265625,11.430999755859375,27.411754608154297,12.635740280151367,39.28186798095703,24.524391174316406,185.86000061035156,69.63272857666016,31.579999923706055
