Date,AMZN,TSLA,HD,LOW,MCD,SBUX,NKE,TGT,BKNG,MAR,HLT,MGM,ROST,TJX,GM,F,ULTA,ORLY,AZO,PVH,TPR,CCL,RCL,EBAY,LULU
2022-12-07,88.45999908447266,174.0399932861328,296.639892578125,194.96334838867188,252.21749877929688,94.72541046142578,102.73072052001953,138.53819274902344,1924.0771484375,152.61505126953125,133.1103057861328,36.37700271606445,111.6544418334961,76.16940307617188,36.790283203125,10.315378189086914,480.04998779296875,55.25266647338867,2455.260009765625,72.4396743774414,33.6096305847168,8.890000343322754,55.75318145751953,40.744808197021484,372.3299865722656
2022-12-08,90.3499984741211,173.44000244140625,300.2904968261719,191.8253173828125,255.0630340576172,96.4642562866211,105.60411071777344,138.9436492919922,1978.388427734375,155.89480590820312,135.9246826171875,37.0099983215332,113.37727355957031,75.47871398925781,37.02288055419922,10.331128120422363,481.6499938964844,55.75733184814453,2488.89990234375,75.37470245361328,34.05223083496094,9.029999732971191,56.29552459716797,41.424522399902344,374.510009765625
2022-12-09,89.08999633789062,179.0500030517578,296.9457092285156,190.1385040283203,253.80355834960938,94.6510238647461,103.7643814086914,137.20474243164062,1987.4600830078125,156.37998962402344,136.19227600097656,36.349998474121094,111.19954681396484,74.8839340209961,37.10041809082031,10.378374099731445,471.6300048828125,55.186668395996094,2454.989990234375,73.03665161132812,33.5543098449707,8.869999885559082,55.42776870727539,41.19794845581055,326.3900146484375
2022-12-12,90.55000305175781,167.82000732421875,303.8948974609375,193.2576904296875,258.0765380859375,95.49718475341797,106.27738952636719,135.1774444580078,2046.5137939453125,158.33035278320312,137.5003662109375,36.900001525878906,112.6513671875,75.55545806884766,37.303955078125,10.598855018615723,471.9599914550781,55.62333297729492,2451.949951171875,72.74811553955078,34.42106628417969,9.010000228881836,56.20677947998047,41.273468017578125,328.2300109863281
2022-12-13,92.48999786376953,160.9499969482422,308.4443359375,199.0437469482422,255.89337158203125,94.94857788085938,107.01708221435547,135.93429565429688,2014.861572265625,158.2818145751953,136.8661346435547,37.459999084472656,113.75475311279297,75.93917083740234,37.575321197509766,10.685473442077637,464.4100036621094,54.58399963378906,2393.4599609375,73.06649017333984,35.37079620361328,8.90999984741211,54.984031677246094,41.273468017578125,326.2699890136719
2022-12-14,91.58000183105469,156.8000030517578,308.9447021484375,199.8824462890625,256.12664794921875,95.02296447753906,105.689453125,137.4119415283203,1974.491943359375,154.604248046875,134.82469177246094,36.93000030517578,113.64827728271484,76.06388854980469,37.17795181274414,10.614602088928223,462.8500061035156,54.29999923706055,2360.469970703125,71.91239166259766,35.09417724609375,8.930000305175781,54.510711669921875,41.30179214477539,333.3299865722656
2022-12-15,88.44999694824219,157.6699981689453,303.5428161621094,196.02822875976562,253.5143280029297,92.97725677490234,102.90140533447266,132.988037109375,1934.0439453125,150.80052185058594,132.04989624023438,36.220001220703125,110.03809356689453,75.45951843261719,36.460758209228516,10.260257720947266,455.0199890136719,53.813331604003906,2358.5,70.23096466064453,34.39339828491211,8.630000114440918,53.89934158325195,39.923492431640625,325.2099914550781
2022-12-16,87.86000061035156,150.22999572753906,299.5956115722656,194.25657653808594,248.28038024902344,91.89862060546875,100.47372436523438,131.95187377929688,1907.3409423828125,149.22854614257812,129.8102264404297,35.65999984741211,110.28972625732422,74.49060821533203,35.03606033325195,9.543693542480469,451.1199951171875,54.11800003051758,2380.449951171875,69.53453826904297,33.74794387817383,8.449999809265137,52.6667366027832,38.70567321777344,321.239990234375
2022-12-19,84.91999816894531,149.8699951171875,294.0270080566406,191.45779418945312,248.00978088378906,91.40577697753906,97.72362518310547,130.33006286621094,1900.345458984375,146.88035583496094,128.73007202148438,34.220001220703125,111.22859191894531,74.9126968383789,34.328548431396484,9.205098152160645,440.510009765625,54.42866516113281,2379.169921875,68.6092758178711,33.139373779296875,8.09000015258789,50.75373840332031,39.026649475097656,316.9200134277344
2022-12-20,85.19000244140625,137.8000030517578,291.7198181152344,189.28097534179688,249.3346710205078,91.12682342529297,97.87535858154297,129.0686492919922,1926.9796142578125,145.94882202148438,128.32374572753906,34.369998931884766,110.67689514160156,74.43304443359375,34.115325927734375,9.031862258911133,439.20001220703125,54.908668518066406,2384.14990234375,67.44523620605469,33.14860153198242,8.100000381469727,50.17194747924805,38.6773567199707,307.1199951171875
2022-12-21,86.7699966430664,137.57000732421875,295.9078369140625,190.76046752929688,250.18368530273438,91.74982452392578,109.7956314086914,128.2127227783203,1939.1700439453125,144.3380584716797,126.10394287109375,34.56999969482422,111.43183898925781,75.63219451904297,34.793766021728516,9.275967597961426,452.2900085449219,55.574668884277344,2430.47998046875,68.38043212890625,34.26430130004883,8.479999542236328,51.0890007019043,38.970008850097656,316.739990234375
2022-12-22,83.79000091552734,125.3499984741211,292.9057922363281,187.66952514648438,247.953857421875,90.90365600585938,110.6775894165039,127.35675811767578,1901.8704833984375,142.8534393310547,124.80574798583984,33.75,110.2994155883789,75.22930145263672,32.49678421020508,8.905872344970703,457.04998779296875,54.91866683959961,2403.860107421875,68.75850677490234,34.48561096191406,7.880000114440918,48.811153411865234,37.87491989135742,312.92999267578125
2022-12-23,85.25,123.1500015258789,295.32421875,190.24215698242188,249.63320922851562,91.37788391113281,110.24134826660156,128.97853088378906,1939.7802734375,144.17311096191406,125.29134368896484,33.81999969482422,111.77059936523438,76.26534271240234,32.78754806518555,8.945243835449219,456.3999938964844,55.56999969482422,2430.64990234375,69.70366668701172,34.504051208496094,7.809999942779541,49.09711837768555,37.9221305847168,311.5400085449219
2022-12-26,,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-27,83.04000091552734,109.0999984741211,296.0838928222656,190.0819854736328,248.95208740234375,92.24266052246094,111.48365020751953,131.14096069335938,1966.0994873046875,143.94996643066406,124.60753631591797,33.869998931884766,111.34473419189453,75.81446838378906,32.29325485229492,8.819255828857422,464.0,56.25600051879883,2454.320068359375,70.81798553466797,35.14027786254883,7.670000076293945,48.21949768066406,37.837162017822266,315.0400085449219
2022-12-28,81.81999969482422,112.70999908447266,292.5444641113281,188.52711486816406,247.33807373046875,91.68476104736328,109.0369873046875,131.3662109375,1927.3043212890625,141.28150939941406,122.90302276611328,32.43000030517578,110.61881256103516,75.48831176757812,31.52760124206543,8.622396469116211,463.5199890136719,56.30799865722656,2461.6298828125,68.71871185302734,34.04301071166992,7.670000076293945,47.332027435302734,37.68610763549805,308.9599914550781
2022-12-29,84.18000030517578,121.81999969482422,296.88079833984375,190.60023498535156,248.1030731201172,92.7726821899414,111.28449249267578,133.6818084716797,1971.2550048828125,143.58120727539062,124.90483856201172,33.2599983215332,112.13838195800781,76.11184692382812,32.632469177246094,9.086980819702148,464.8299865722656,56.24399948120117,2464.3798828125,70.50955963134766,34.78067398071289,8.079999923706055,49.10697937011719,39.479793548583984,316.82000732421875
